title,content,user_id,event_date,status,city_state,venue,map_url,tickets_url,featured_image_url
Private Party - Solo Acoustic,"Looking forward to performing for some new people at a private party here in the DFW area.
As always, contact me through my website for doing private events, or on my Facebook page. If I'm available I will gladly be there!",1,2023-10-14 18:00:30,publish,"Denton, TX",Private Party,,,2023/11/9Y4B4672.jpg
Grapevine Main LIVE! - Double Vision,We'll be in Grapevine for a great outdoor event in October. They do this often in Grapevine and the whole area comes out to enjoy the best hits of Foreigner - join in!,1,2023-10-13 18:00:33,publish,"Grapevine, TX",Main Stree LIVE,"https://www.google.com/maps/place/Main+Street+LIVE/@32.9389774,-97.0811056,17z/data=!3m1!4b1!4m6!3m5!1s0x864c2b3bb8308b57:0x6e57297262f03262!8m2!3d32.9389729!4d-97.0785253!16s%2Fg%2F11b8t7pbq6?entry=ttu",,2022/05/Logo.jpg
"AT&T Stadium, BBQ Fest Dallas - Solo Acoustic","This is rather exciting, there will be music all day, football on the big screens, and lots of awesome BBQ - it doesn't get more Texas than that.

I'll be performing 11:00am to 12:30pm an early show for you crazy day drinkers. See you after church.",1,2023-10-08 11:00:38,publish,"Arlington, TX",Lite-House - AT&T Stadium,"https://www.google.com/maps/place/AT%26T+Stadium/@32.7476582,-97.0962596,17z/data=!4m6!3m5!1s0x864e7d86c8884727:0x6d1e60e88c6a9df8!8m2!3d32.7479966!4d-97.0934165!16zL20vMGc5djFx?entry=ttu",https://www.qbbqdallas.com/tickets,2023/11/9Y4B4672.jpg
The Revel - Double Vision,"Bringing the biggest hits of Foreigner to the stage at the Revel in Frisco!

Opener TBA, tickets available at Eventbrite

Doors open at 8, show at 9pm",1,2023-10-07 20:00:30,publish,"Frisco, TX",The Revel,"https://www.google.com/maps/place/The+Revel+Patio+Grill/@33.1552065,-96.806599,17z/data=!3m2!4b1!5s0x864c3c25a2d33eb5:0x35e2b6672b26665f!4m5!3m4!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!8m2!3d33.1552065!4d-96.8044103",,2022/05/Logo.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2023-10-06 18:00:57,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
Chrome Horse - Super Size Seven,"So we're doing a little thing with our buddies from Well Lit, just for fun since I'll be in town.

It promises to be yuge!!!",1,2023-09-29 18:30:55,publish,"Cedar Rapids, IA",Chrome Horse,"https://www.google.com/maps/place/Chrome+Horse+Saloon/@41.9700167,-91.6607581,17z/data=!3m1!4b1!4m6!3m5!1s0x87e4f740f6f5c319:0x67cd159f351db0ce!8m2!3d41.9700127!4d-91.6581778!16s%2Fm%2F0lp3nc_?entry=ttu",,2018/11/1014795_515802781806441_1441520670_o.jpg
Maverick - Zep Unplugged,"We had such a great time at Maverick last time, we're doing it again

A lot of work has gone into this acoustic experience of Led Zeppelin - come check it out!

This time there will be more...",1,2023-09-22 21:30:47,publish,"Carrollton, TX",The Maverick,"https://www.google.com/maps/place/The+Maverick/@39.3910678,-113.9556889,5z/data=!4m10!1m2!2m1!1sthe+maverick!3m6!1s0x864c2f9dcc64c7af:0x907901698834ce00!8m2!3d33.0238889!4d-96.9361111!15sCgx0aGUgbWF2ZXJpY2taDiIMdGhlIG1hdmVyaWNrkgEKc3BvcnRzX2JhcpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VNeU5UaEVXaTFuUlJBQuABAA!16s%2Fg%2F11byl6d9lm?entry=ttu",,2023/06/ZepUnplugged.jpg
The Revel - DBX,"Get ready for some awesome classic rock at the Revel

DBX - our tribute to the music of Boston

Opener TBA, songs you'll know by heart, get out and sing along!

Doors typically open at 8pm, show at 9pm",1,2023-09-16 20:00:55,publish,"Frisco, TX",The Revel,"https://www.google.com/maps/place/The+Revel+Patio+Grill/@33.1552065,-96.806599,17z/data=!3m2!4b1!5s0x864c3c25a2d33eb5:0x35e2b6672b26665f!4m5!3m4!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!8m2!3d33.1552065!4d-96.8044103",,2022/06/DBX-YouTube-Banner.jpg
Private Party - Solo Acoustic,"Looking forward to performing for some new people at a private party here in the DFW area.
As always, contact me through my website for doing private events, or on my Facebook page. If I'm available I will gladly be there!",1,2023-09-02 18:00:39,publish,,,,,2023/11/9Y4B4672.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2023-09-01 18:00:07,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
Granbury Live - Dallas Boston Xperience,"An evening with Dallas Boston Xperience at the historic New Granbury Live downtown Granbury, TX.

Come witness the awesome music of Boston for a night with us!

See more events at the New Granbury here: https://thenewgranburylive.com/shows/",1,2023-08-26 19:00:35,publish,"Granbury, TX",Grandbury Live,"https://www.google.com/maps/place/110+N+Crockett+St,+Granbury,+TX+76048/@32.4425215,-97.7888453,17z/data=!3m1!4b1!4m6!3m5!1s0x8651df87e96932e5:0x5bdcb8a5f6cca081!8m2!3d32.442517!4d-97.786265!16s%2Fg%2F11csctr3qn?entry=ttu",,2022/12/DBX-Logo.jpg
Hub 121 - Double Vision,"Our first time paying tribute to the music of Foreigner at the Hub 121 in McKinney

Come enjoy a night of great music outdoors on a Texas summer night!",1,2023-08-25 18:00:14,publish,"McKinney, TX",Hub 121,"https://www.google.com/maps/place/HUB+121/@33.1353893,-96.712652,17z/data=!3m1!4b1!4m6!3m5!1s0x864c172f674f7bb3:0x7b71de0adcfea8f6!8m2!3d33.1353848!4d-96.7100717!16s%2Fg%2F11rr8fcx6_",,2022/05/Logo.jpg
Maverick - Zep Unplugged,"It's here, finally here, we're launching this project at the Maverick in August.

A lot of work has gone into this acoustic experience of Led Zeppelin - come check it out!

Facebook Event Link: https://fb.me/e/FeB5Pnd7",1,2023-08-19 21:00:42,publish,"Carrollton, TX",The Maverick,"https://www.google.com/maps/place/The+Maverick/@39.3910678,-113.9556889,5z/data=!4m10!1m2!2m1!1sthe+maverick!3m6!1s0x864c2f9dcc64c7af:0x907901698834ce00!8m2!3d33.0238889!4d-96.9361111!15sCgx0aGUgbWF2ZXJpY2taDiIMdGhlIG1hdmVyaWNrkgEKc3BvcnRzX2JhcpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VNeU5UaEVXaTFuUlJBQuABAA!16s%2Fg%2F11byl6d9lm?entry=ttu",,2023/06/ZepUnplugged.jpg
Hub 121 - Dallas Boston Xperience,"Our first time paying tribute to the music of Boston at the Hub 121 in McKinney

Come enjoy a night of great music outdoors on a Texas summer night!",1,2023-08-18 20:00:04,publish,"McKinney, TX",Hub 121,"https://www.google.com/maps/place/HUB+121/@33.1353893,-96.712652,17z/data=!3m1!4b1!4m6!3m5!1s0x864c172f674f7bb3:0x7b71de0adcfea8f6!8m2!3d33.1353848!4d-96.7100717!16s%2Fg%2F11rr8fcx6_",,2022/12/DBX-Logo.jpg
T's - Arghh PIrates!,"All you swashbuckling scallywags and scrumpets! We return to T's to start the weekend early on a Thursday night...

&nbsp;",1,2023-08-10 20:00:48,publish,Lewisville,T's Bar & Grill,"https://www.google.com/maps/place/T's+Bar+%26+Grill/@33.0248725,-96.9968237,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2e65ac6c89ef:0x2fb7cf3748080dd7!8m2!3d33.024868!4d-96.994635",,2021/11/AP-CDBaby.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2023-08-04 18:00:33,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
Double Vision - The Ritz,"Heading north to Oklahoma to bring the hits of Foreigner to our friends there, come join us!

Our first time at the Ritz, check it out on the link below...",1,2023-07-29 20:00:45,publish,"Shawnee, OK",TBA,"https://www.google.com/maps/place/Ritz/@35.3275075,-96.9266296,17z/data=!3m1!4b1!4m6!3m5!1s0x87b3b7811bab0895:0x8d40955e3d2deeeb!8m2!3d35.3275032!4d-96.9240493!16s%2Fg%2F11ddwtg8ng",,2022/05/Logo.jpg
Grand Prairie Farmers Market - Acoustic,"Got a chance to do an earlier gig if you're in Grand Prairie area - come down enjoy music, food, arts, festivities!

I play 10-12",1,2023-07-29 10:00:56,publish,"Grand Prairie, TX",Grand Prairie Farmers Market,"https://www.google.com/maps/place/120+W+Main+St,+Grand+Prairie,+TX+75050/@32.7458494,-97.0067416,17z/data=!3m1!4b1!4m5!3m4!1s0x864e85d5043ff9eb:0xcc766aab23fc7cc!8m2!3d32.7458449!4d-97.0045529",,2016/08/H2O-Days.jpg
Fat Daddy's - Double Vision,"Doors open at 8, show at 9
Ticket prices $10 after 8pm
Bringing the biggest hits from Foreigner to the stage!",1,2023-07-28 20:00:49,publish,"Mansfield, TX",Fat Daddy's,"https://www.google.com/maps/place/Fat+Daddy's+Sports+%26+Spirits/@32.5911251,-97.1570156,17z/data=!3m1!4b1!4m5!3m4!1s0x864e6168565c66f3:0xb184bd1bbed85c01!8m2!3d32.5911251!4d-97.1548269",,2022/05/Logo.jpg
The Revel - Double Vision,"Bringing the biggest hits of Foreigner to the stage at the Revel in Frisco!

Opener TBA, tickets available at Eventbrite

Doors open at 8, show at 9pm",1,2023-07-15 20:00:49,publish,"Frisco, TX",The Revel,"https://www.google.com/maps/place/The+Revel+Patio+Grill/@33.1552065,-96.806599,17z/data=!3m2!4b1!5s0x864c3c25a2d33eb5:0x35e2b6672b26665f!4m5!3m4!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!8m2!3d33.1552065!4d-96.8044103",,2022/05/Logo.jpg
Private Party - Solo Acoustic,"Looking forward to performing for some new people at a private party here in the DFW area.
As always, contact me through my website for doing private events, or on my Facebook page. If I'm available I will gladly be there!",1,2023-07-08 18:00:24,publish,,,,,2016/08/H2O-Days.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2023-07-07 18:00:54,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
The Revel - DBX,"Get ready for some awesome classic rock at the Revel

DBX - our tribute to the music of Boston

Opener TBA, songs you'll know by heart, get out and sing along!

Doors typically open at 8pm, show at 9pm",1,2023-07-01 20:00:59,publish,"Frisco, TX",The Revel,"https://www.google.com/maps/place/The+Revel+Patio+Grill/@33.1552065,-96.806599,17z/data=!3m2!4b1!5s0x864c3c25a2d33eb5:0x35e2b6672b26665f!4m5!3m4!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!8m2!3d33.1552065!4d-96.8044103",,2022/12/DBX-Logo.jpg
Private Party,"Yes, I do private parties solo acoustic, hit me up if interested!",1,2023-06-24 18:00:32,publish,,,,,2023/05/ZU-BW.jpeg
Mill Street Tavern - Zeppelin Project,"Something very cool that came up. As you all know, I've been a Zep-head since my preteen years.

Local band that tours nationally needed a fill-in vocalist for a show at the Mill Street Tavern in Ardmore, OK and asked - I gladly accepted the honor.

&nbsp;",1,2023-06-17 19:00:25,publish,"Ardmore, OK",Mill Street Tavern,"https://www.google.com/maps/place/Mill+Street+Tavern/@34.1713415,-97.1303368,17z/data=!4m15!1m8!3m7!1s0x864d29ad0074e58b:0x4da3284831aa830b!2s24+Mill+St+SE,+Ardmore,+OK+73401!3b1!8m2!3d34.1713371!4d-97.1277565!16s%2Fg%2F11c3q421s8!3m5!1s0x864d29adb24d0567:0x9b7026ebdb9d1c2e!8m2!3d34.1713323!4d-97.1277813!16s%2Fg%2F1261khc14?entry=ttu",,2023/05/ZepProject.jpg
Barnhill Vineyards - DBX,"We are honored to play a wonderful outdoor event in Anna, TX.

Come catch us at the Barnhill Vineyards for “<strong> BEAUTIFUL SUNSETS… FANTASTIC LIVE MUSIC… &amp; WIDE OPEN SKIES</strong>”

Click on their website for more information, it’s a bring your own seating event complete with more than just live music for entertainment.

Wine, food, games and more! Tickets start at $19, available on their site.",1,2023-06-10 20:00:12,publish,"Anna, TX",Barnhill Vineyards,"https://www.google.com/maps/place/BarnHill+Vineyard/@33.3445797,-96.4790958,17z/data=!3m1!4b1!4m5!3m4!1s0x864c74169868c33d:0x5a23810c11e3df8!8m2!3d33.3446118!4d-96.4769174",,2022/12/DBX-Logo.jpg
Granbury Live - Double Vision,"An evening with Double Vision at the historic Granbury Theater downtown Granbury, TX.

Come witness the awesome music of Foreigner for a night with us!",1,2023-06-02 19:00:18,publish,"Granbury, TX",Grandbury Live,"https://www.google.com/maps/place/110+N+Crockett+St,+Granbury,+TX+76048/@32.4425215,-97.7888453,17z/data=!3m1!4b1!4m6!3m5!1s0x8651df87e96932e5:0x5bdcb8a5f6cca081!8m2!3d32.442517!4d-97.786265!16s%2Fg%2F11csctr3qn?entry=ttu",,2022/05/Logo.jpg
"Eagle Fest, Lake Livingston - DBX","We're bringing the hits of Boston to the Houston area in springtime, what better excuse to come sing along to your favorite Boston songs?!?",1,2023-05-20 14:00:10,publish,"Livingston, TX",,"https://www.google.com/maps/place/Visitor's+Center/@30.6610883,-95.0256853,14.83z/data=!4m14!1m7!3m6!1s0x8647976e43e256bd:0x403180354aba4322!2sLake+Livingston!8m2!3d30.7592788!4d-95.1536327!16s%2Fm%2F027tjw9!3m5!1s0x863883540539562d:0xcbc05349bbadbb13!8m2!3d30.6569342!4d-95.0011028!16s%2Fg%2F11fr10jnjy",,2022/12/DBX-Logo.jpg
The Aquaduck - Green Dazed,"Hey-oh!

We're heading back to San Antonio to bring the music of Green Day to the people there on a Cinco De Mayo weekend!

We play for a couple of hours, and most likely we'll have some surprises... be there!",1,2023-05-06 20:00:18,publish,San Antonio,The Aquaduck,"https://www.google.com/maps/place/The+Aquaduck+Beer+Garden/@29.3302415,-98.4647988,17z/data=!3m1!4b1!4m5!3m4!1s0x865cf90425838bdf:0x80d65afd4def2616!8m2!3d29.3302413!4d-98.4626819",,2023/01/Brad-Logo-G.png
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2023-05-05 18:00:08,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
The Revel - Solo Acoustic,"The Revel in Frisco, TX has been doing some Sunday-funday noon to 3 acoustic shows on the patio

Come out this Sunday and support live acoustic music, have a drink or two, grab some good grub and chill on the patio with me

Hear some favorite classic rock songs, some 80s, some 90s, some strange requests and more fun music!",1,2023-04-30 12:00:51,publish,"Frisco, TX",The Revel,"https://www.google.com/maps/place/The+Revel+Patio+Grill/@33.155211,-96.8069906,17z/data=!3m1!4b1!4m6!3m5!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!8m2!3d33.1552065!4d-96.8044103!16s%2Fg%2F11f29_bp1p",,2022/09/DV-Rrevel.jpeg
Third Rail Club - DBX,"Our first time gracing the stage here, let's show them some love while wailing along to your favorite Boston hits!!

&nbsp;",1,2023-04-15 21:00:12,publish,"Grapevine, TX",Third Rail Bar + Events,"https://www.google.com/maps/place/Third+Rail+Bar+%2B+Events/@32.9333051,-97.0794348,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2b7485e0985d:0x8a2fd8caff283363!8m2!3d32.9333051!4d-97.0772408",,2022/12/DBX-Logo.jpg
Private Party - Solo Acoustic,"Looking forward to performing for some new people at a private party here in the DFW area.
As always, contact me through my website for doing private events, or on my Facebook page. If I'm available I will gladly be there!",1,2023-04-11 18:00:08,publish,,,,,2016/08/H2O-Days.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2023-04-07 18:00:24,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
T's Bar and Grill - Green Dazed,"We're back baby, going to hit the stage and open the night for our friends in Reflective Soul.

Get ready for some 90's action and high energy all night long!!",1,2023-04-01 20:00:47,publish,"Lewisville, TX",T's Bar and Grill,"https://www.google.com/maps/place/T's+Bar+and+Grill/@33.0249545,-96.9967189,17z/data=!3m1!4b1!4m6!3m5!1s0x864c2e65ac6c89ef:0x2fb7cf3748080dd7!8m2!3d33.0249545!4d-96.9945249!16s%2Fg%2F1th1d3kx",,2019/01/GD-Dookie.jpg
Fat Daddy's - Double Vision,"Doors open at 8, show at 9
Ticket prices $10 after 8pm
Bringing the biggest hits from Foreigner to the stage!",1,2023-03-24 20:00:25,publish,"Mansfield, TX",Fat Daddy's,"https://www.google.com/maps/place/Fat+Daddy's+Sports+%26+Spirits/@32.5911251,-97.1570156,17z/data=!3m1!4b1!4m5!3m4!1s0x864e6168565c66f3:0xb184bd1bbed85c01!8m2!3d32.5911251!4d-97.1548269",,2022/05/Logo.jpg
Z Grill and Tap - Arghh Pirates,"All right you crazy pirates... we're bringing the roaring acoustic music to Flower Mound, Z Grill and Tap, come rock hard with us!!!",1,2023-03-10 20:00:26,publish,"Flower Mound, TX",Z Grill and Tap,"https://www.google.com/maps/place/Z+Grill+%26+Tap/@33.034517,-97.0672121,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2da8fe4ba2fb:0xce15b4ab3d1bec18!8m2!3d33.0345125!4d-97.0650234?authuser=1",,2021/11/AP-CDBaby.jpg
Glass Cactus - DBX,"This is a big one, we are honored to grace the stage that has hosted so many national touring acts.

Right on the shore of Grapevine Lake in Grapevine, TX

Come catch a night of your favorite Boston songs (and some surprises) in a very awesome venue.

Ticket link not enabled yet, but keep checking back as seats here sell out very, very quickly.",1,2023-03-03 18:00:02,publish,"Grapevine, TX",Glass Cactus,"https://www.google.com/maps/place/Glass+Cactus/@32.9898956,-97.0986823,14.32z/data=!4m5!3m4!1s0x864c2b6f1fd9e49b:0xa102924c8b1273d2!8m2!3d32.9595759!4d-97.064225",,2022/12/DBX-Logo.jpg
